STD_YM,CTPV_CD,CTGG_CD,DAY_CD,INDTY_CGR_NM,CTPV_NM,CTGG_NM,RANK,VST_RAT
202103,30,30140,3,편의점,대전광역시,중구,3,13.3
202103,30,30140,3,한식,대전광역시,중구,1,38.64
202103,30,30140,4,양식,대전광역시,중구,5,2.87
202103,30,30140,4,중식,대전광역시,중구,4,9.39
202103,30,30140,4,카페/패스트푸드,대전광역시,중구,1,38.59
202103,30,30140,4,편의점,대전광역시,중구,3,16.43
202103,30,30140,4,한식,대전광역시,중구,2,31.81
202103,30,30140,5,분식,대전광역시,중구,5,1.29
202103,30,30140,5,중식,대전광역시,중구,4,7.61
202103,30,30140,5,카페/패스트푸드,대전광역시,중구,2,35.35
202103,30,30140,5,편의점,대전광역시,중구,3,16.52
202103,30,30140,5,한식,대전광역시,중구,1,38.06
202103,30,30140,6,분식,대전광역시,중구,5,1.27
202103,30,30140,6,중식,대전광역시,중구,4,3.8
202103,30,30140,6,카페/패스트푸드,대전광역시,중구,1,55.7
202103,30,30140,6,편의점,대전광역시,중구,2,30.38
202103,30,30140,6,한식,대전광역시,중구,3,7.59
202103,30,30140,7,카페/패스트푸드,대전광역시,중구,2,43.75
202103,30,30140,7,편의점,대전광역시,중구,1,50
202103,30,30140,7,한식,대전광역시,중구,3,6.25
202103,30,30170,2,카페/패스트푸드,대전광역시,서구,1,100
202103,30,30170,3,카페/패스트푸드,대전광역시,서구,1,100
202103,30,30170,5,카페/패스트푸드,대전광역시,서구,1,100
202103,30,30200,1,분식,대전광역시,유성구,3,12.28
202103,30,30200,1,중식,대전광역시,유성구,4,9.21
202103,30,30200,1,카페/패스트푸드,대전광역시,유성구,2,13.16
202103,30,30200,1,한식,대전광역시,유성구,1,65.35
202103,30,30200,2,분식,대전광역시,유성구,3,13.01
202103,30,30200,2,일식,대전광역시,유성구,5,0.34
202103,30,30200,2,중식,대전광역시,유성구,4,8.22
202103,30,30200,2,카페/패스트푸드,대전광역시,유성구,2,22.95
202103,30,30200,2,한식,대전광역시,유성구,1,55.48
202103,30,30200,3,분식,대전광역시,유성구,3,13.47
202103,30,30200,3,일식,대전광역시,유성구,5,3.03
202103,30,30200,3,중식,대전광역시,유성구,4,3.37
202103,30,30200,3,카페/패스트푸드,대전광역시,유성구,2,28.62
202103,30,30200,3,한식,대전광역시,유성구,1,51.52
202103,30,30200,4,분식,대전광역시,유성구,4,10.19
202103,30,30200,4,일식,대전광역시,유성구,5,4.85
202103,30,30200,4,중식,대전광역시,유성구,3,13.59
202103,30,30200,4,카페/패스트푸드,대전광역시,유성구,2,24.27
202103,30,30200,4,한식,대전광역시,유성구,1,47.09
202103,30,30200,5,분식,대전광역시,유성구,3,12.43
202103,30,30200,5,일식,대전광역시,유성구,5,5.41
202103,30,30200,5,중식,대전광역시,유성구,4,11.35
202103,30,30200,5,카페/패스트푸드,대전광역시,유성구,2,25.41
202103,30,30200,5,한식,대전광역시,유성구,1,45.41
202103,30,30200,6,분식,대전광역시,유성구,3,7.69
202103,30,30200,6,중식,대전광역시,유성구,2,7.69
202103,30,30200,6,카페/패스트푸드,대전광역시,유성구,1,84.62
202103,30,30200,7,카페/패스트푸드,대전광역시,유성구,2,42.86
202103,30,30200,7,한식,대전광역시,유성구,1,57.14
202103,31,31710,1,중식,울산광역시,울주군,3,11.11
202103,31,31710,1,카페/패스트푸드,울산광역시,울주군,1,44.44
202103,31,31710,1,한식,울산광역시,울주군,2,44.44
202103,31,31710,2,카페/패스트푸드,울산광역시,울주군,2,22.22
202103,31,31710,2,한식,울산광역시,울주군,1,77.78
202103,31,31710,3,중식,울산광역시,울주군,2,25
202103,31,31710,3,카페/패스트푸드,울산광역시,울주군,3,6.25
202103,31,31710,3,한식,울산광역시,울주군,1,68.75
202103,31,31710,4,카페/패스트푸드,울산광역시,울주군,1,50
202103,31,31710,4,한식,울산광역시,울주군,2,50
202103,31,31710,5,중식,울산광역시,울주군,3,20
202103,31,31710,5,카페/패스트푸드,울산광역시,울주군,1,50
202103,31,31710,5,한식,울산광역시,울주군,2,30
202103,31,31710,6,중식,울산광역시,울주군,3,7.69
202103,31,31710,6,카페/패스트푸드,울산광역시,울주군,2,23.08
202103,31,31710,6,한식,울산광역시,울주군,1,69.23
202103,31,31710,7,카페/패스트푸드,울산광역시,울주군,2,50
202103,31,31710,7,한식,울산광역시,울주군,1,50
202103,36,36110,1,중식,세종특별자치시,,2,37.5
202103,36,36110,1,한식,세종특별자치시,,1,62.5
202103,36,36110,2,중식,세종특별자치시,,2,17.86
202103,36,36110,2,한식,세종특별자치시,,1,82.14
202103,36,36110,3,중식,세종특별자치시,,2,35
202103,36,36110,3,한식,세종특별자치시,,1,65
202103,36,36110,4,중식,세종특별자치시,,2,28.57
202103,36,36110,4,한식,세종특별자치시,,1,71.43
202103,36,36110,5,중식,세종특별자치시,,2,26.67
202103,36,36110,5,한식,세종특별자치시,,1,73.33
202103,36,36110,6,중식,세종특별자치시,,1,66.67
202103,36,36110,6,한식,세종특별자치시,,2,33.33
202103,41,41113,1,한식,경기도,수원시 권선구,1,100
202103,41,41113,3,한식,경기도,수원시 권선구,1,100
202103,41,41113,4,한식,경기도,수원시 권선구,1,100
202103,41,41113,5,한식,경기도,수원시 권선구,1,100
202103,41,41117,1,중식,경기도,수원시 영통구,2,20
202103,41,41117,1,카페/패스트푸드,경기도,수원시 영통구,3,3.33
202103,41,41117,1,한식,경기도,수원시 영통구,1,76.67
202103,41,41117,2,중식,경기도,수원시 영통구,1,56.25
202103,41,41117,2,카페/패스트푸드,경기도,수원시 영통구,3,1.56
202103,41,41117,2,한식,경기도,수원시 영통구,2,42.19
202103,41,41117,3,중식,경기도,수원시 영통구,1,60.29
202103,41,41117,3,한식,경기도,수원시 영통구,2,39.71
202103,41,41117,4,중식,경기도,수원시 영통구,1,70.24
202103,41,41117,4,한식,경기도,수원시 영통구,2,29.76
202103,41,41117,5,중식,경기도,수원시 영통구,1,53.33
202103,41,41117,5,한식,경기도,수원시 영통구,2,46.67
202103,41,41117,6,중식,경기도,수원시 영통구,2,36
202103,41,41117,6,카페/패스트푸드,경기도,수원시 영통구,3,8
202103,41,41117,6,한식,경기도,수원시 영통구,1,56
202103,41,41117,7,카페/패스트푸드,경기도,수원시 영통구,1,100
202103,41,41131,1,양식,경기도,성남시 수정구,3,1.2
202103,41,41131,1,일식,경기도,성남시 수정구,4,0.4
202103,41,41131,1,카페/패스트푸드,경기도,성남시 수정구,2,41.83
202103,41,41131,1,한식,경기도,성남시 수정구,1,56.57
202103,41,41131,2,양식,경기도,성남시 수정구,4,0.58
202103,41,41131,2,일식,경기도,성남시 수정구,3,1.75
202103,41,41131,2,카페/패스트푸드,경기도,성남시 수정구,1,51.46
202103,41,41131,2,한식,경기도,성남시 수정구,2,46.2
202103,41,41131,3,양식,경기도,성남시 수정구,4,0.25
202103,41,41131,3,일식,경기도,성남시 수정구,3,2.27
202103,41,41131,3,카페/패스트푸드,경기도,성남시 수정구,1,56.57
202103,41,41131,3,한식,경기도,성남시 수정구,2,40.91
202103,41,41131,4,양식,경기도,성남시 수정구,3,1.91
202103,41,41131,4,일식,경기도,성남시 수정구,4,1.09
202103,41,41131,4,카페/패스트푸드,경기도,성남시 수정구,1,55.59
202103,41,41131,4,한식,경기도,성남시 수정구,2,41.42
202103,41,41131,5,일식,경기도,성남시 수정구,3,3.07
202103,41,41131,5,카페/패스트푸드,경기도,성남시 수정구,1,56.44
202103,41,41131,5,한식,경기도,성남시 수정구,2,40.49
202103,41,41131,6,카페/패스트푸드,경기도,성남시 수정구,2,42.11
202103,41,41131,6,한식,경기도,성남시 수정구,1,57.89
202103,41,41131,7,카페/패스트푸드,경기도,성남시 수정구,1,60
202103,41,41131,7,한식,경기도,성남시 수정구,2,40
202103,41,41133,2,카페/패스트푸드,경기도,성남시 중원구,1,100
202103,41,41133,3,카페/패스트푸드,경기도,성남시 중원구,1,100
202103,41,41133,4,카페/패스트푸드,경기도,성남시 중원구,1,100
202103,41,41133,5,카페/패스트푸드,경기도,성남시 중원구,1,100
202103,41,41133,6,카페/패스트푸드,경기도,성남시 중원구,1,100
202103,41,41133,7,카페/패스트푸드,경기도,성남시 중원구,1,100
202103,41,41135,1,일식,경기도,성남시 분당구,3,6.72
202103,41,41135,1,중식,경기도,성남시 분당구,5,4.79
202103,41,41135,1,카페/패스트푸드,경기도,성남시 분당구,2,19.42
202103,41,41135,1,편의점,경기도,성남시 분당구,4,5.8
202103,41,41135,1,한식,경기도,성남시 분당구,1,53.84
202103,41,41135,2,일식,경기도,성남시 분당구,3,6.37
202103,41,41135,2,중식,경기도,성남시 분당구,4,5.84
202103,41,41135,2,카페/패스트푸드,경기도,성남시 분당구,2,18.75
202103,41,41135,2,편의점,경기도,성남시 분당구,5,5.73
202103,41,41135,2,한식,경기도,성남시 분당구,1,53.81
202103,41,41135,3,일식,경기도,성남시 분당구,3,7.26
202103,41,41135,3,중식,경기도,성남시 분당구,4,6.13
202103,41,41135,3,카페/패스트푸드,경기도,성남시 분당구,2,20.19
202103,41,41135,3,편의점,경기도,성남시 분당구,5,5.58
202103,41,41135,3,한식,경기도,성남시 분당구,1,51.72
202103,41,41135,4,일식,경기도,성남시 분당구,3,6.83
202103,41,41135,4,중식,경기도,성남시 분당구,4,6.2
202103,41,41135,4,카페/패스트푸드,경기도,성남시 분당구,2,20.54
202103,41,41135,4,편의점,경기도,성남시 분당구,5,5.35
202103,41,41135,4,한식,경기도,성남시 분당구,1,50.96
202103,41,41135,5,양식,경기도,성남시 분당구,5,4.94
202103,41,41135,5,일식,경기도,성남시 분당구,4,5.5
202103,41,41135,5,중식,경기도,성남시 분당구,3,6.85
202103,41,41135,5,카페/패스트푸드,경기도,성남시 분당구,2,23.57
202103,41,41135,5,한식,경기도,성남시 분당구,1,48.7
202103,41,41135,6,양식,경기도,성남시 분당구,4,1.72
202103,41,41135,6,중식,경기도,성남시 분당구,5,0.96
202103,41,41135,6,카페/패스트푸드,경기도,성남시 분당구,2,12.33
202103,41,41135,6,편의점,경기도,성남시 분당구,3,6.41
202103,41,41135,6,한식,경기도,성남시 분당구,1,78.11
202103,41,41135,7,양식,경기도,성남시 분당구,5,3.22
202103,41,41135,7,중식,경기도,성남시 분당구,4,4.5
202103,41,41135,7,카페/패스트푸드,경기도,성남시 분당구,3,11.25
202103,41,41135,7,편의점,경기도,성남시 분당구,2,23.47
202103,41,41135,7,한식,경기도,성남시 분당구,1,57.23
202103,41,41150,1,한식,경기도,의정부시,1,100
202103,41,41150,2,한식,경기도,의정부시,1,100
202103,41,41150,3,한식,경기도,의정부시,1,100
202103,41,41150,4,한식,경기도,의정부시,1,100
202103,41,41150,5,한식,경기도,의정부시,1,100
202103,41,41150,6,한식,경기도,의정부시,1,100
202103,41,41171,1,중식,경기도,안양시 만안구,3,8.77
202103,41,41171,1,카페/패스트푸드,경기도,안양시 만안구,2,34.42
202103,41,41171,1,한식,경기도,안양시 만안구,1,56.82
202103,41,41171,2,양식,경기도,안양시 만안구,3,6.78
202103,41,41171,2,중식,경기도,안양시 만안구,4,5.65
202103,41,41171,2,카페/패스트푸드,경기도,안양시 만안구,2,37.85
202103,41,41171,2,한식,경기도,안양시 만안구,1,49.72
202103,41,41171,3,양식,경기도,안양시 만안구,4,9.6
202103,41,41171,3,중식,경기도,안양시 만안구,3,14.39
202103,41,41171,3,카페/패스트푸드,경기도,안양시 만안구,1,38.38
202103,41,41171,3,한식,경기도,안양시 만안구,2,37.63
202103,41,41171,4,양식,경기도,안양시 만안구,4,5.68
202103,41,41171,4,중식,경기도,안양시 만안구,3,14.77
202103,41,41171,4,카페/패스트푸드,경기도,안양시 만안구,2,37.5
202103,41,41171,4,한식,경기도,안양시 만안구,1,42.05
202103,41,41171,5,양식,경기도,안양시 만안구,3,6.52
202103,41,41171,5,중식,경기도,안양시 만안구,4,6.16
202103,41,41171,5,카페/패스트푸드,경기도,안양시 만안구,2,34.78
202103,41,41171,5,한식,경기도,안양시 만안구,1,52.54
202103,41,41171,6,카페/패스트푸드,경기도,안양시 만안구,2,25
202103,41,41171,6,한식,경기도,안양시 만안구,1,75
202103,41,41171,7,카페/패스트푸드,경기도,안양시 만안구,1,71.43
202103,41,41171,7,한식,경기도,안양시 만안구,2,28.57
202103,41,41173,1,일식,경기도,안양시 동안구,5,4.9
202103,41,41173,1,중식,경기도,안양시 동안구,4,5
202103,41,41173,1,카페/패스트푸드,경기도,안양시 동안구,3,8.72
202103,41,41173,1,편의점,경기도,안양시 동안구,2,29.07
202103,41,41173,1,한식,경기도,안양시 동안구,1,51.66
202103,41,41173,2,일식,경기도,안양시 동안구,5,2.91
202103,41,41173,2,중식,경기도,안양시 동안구,4,4.66
202103,41,41173,2,카페/패스트푸드,경기도,안양시 동안구,3,8.53
202103,41,41173,2,편의점,경기도,안양시 동안구,2,30.41
202103,41,41173,2,한식,경기도,안양시 동안구,1,52.45
202103,41,41173,3,일식,경기도,안양시 동안구,5,3.03
202103,41,41173,3,중식,경기도,안양시 동안구,4,5.81
202103,41,41173,3,카페/패스트푸드,경기도,안양시 동안구,3,9.08
202103,41,41173,3,편의점,경기도,안양시 동안구,2,27.75
202103,41,41173,3,한식,경기도,안양시 동안구,1,53.49
202103,41,41173,4,일식,경기도,안양시 동안구,5,3.41
202103,41,41173,4,중식,경기도,안양시 동안구,4,7.39
202103,41,41173,4,카페/패스트푸드,경기도,안양시 동안구,3,8.84
202103,41,41173,4,편의점,경기도,안양시 동안구,2,30.75
202103,41,41173,4,한식,경기도,안양시 동안구,1,48.84
202103,41,41173,5,일식,경기도,안양시 동안구,5,2.05
202103,41,41173,5,중식,경기도,안양시 동안구,4,8.85
202103,41,41173,5,카페/패스트푸드,경기도,안양시 동안구,3,9.44
202103,41,41173,5,편의점,경기도,안양시 동안구,2,28.55
202103,41,41173,5,한식,경기도,안양시 동안구,1,50.46
202103,41,41173,6,중식,경기도,안양시 동안구,3,8.25
202103,41,41173,6,카페/패스트푸드,경기도,안양시 동안구,4,6.19
202103,41,41173,6,편의점,경기도,안양시 동안구,2,15.46
202103,41,41173,6,한식,경기도,안양시 동안구,1,70.1
202103,41,41173,7,일식,경기도,안양시 동안구,5,3.45
202103,41,41173,7,중식,경기도,안양시 동안구,4,6.9
202103,41,41173,7,카페/패스트푸드,경기도,안양시 동안구,2,20.69
202103,41,41173,7,편의점,경기도,안양시 동안구,3,17.24
202103,41,41173,7,한식,경기도,안양시 동안구,1,51.72
202103,41,41190,1,분식,경기도,부천시,5,0.32
202103,41,41190,1,일식,경기도,부천시,4,2.11
202103,41,41190,1,중식,경기도,부천시,3,5.35
202103,41,41190,1,카페/패스트푸드,경기도,부천시,2,25.93
202103,41,41190,1,한식,경기도,부천시,1,66.29
202103,41,41190,2,분식,경기도,부천시,5,1.08
202103,41,41190,2,일식,경기도,부천시,4,1.69
202103,41,41190,2,중식,경기도,부천시,3,7.23
202103,41,41190,2,카페/패스트푸드,경기도,부천시,2,23.85
202103,41,41190,2,한식,경기도,부천시,1,65.85
202103,41,41190,3,동남아,경기도,부천시,5,1.43
202103,41,41190,3,일식,경기도,부천시,4,2.23
202103,41,41190,3,중식,경기도,부천시,3,7.17
202103,41,41190,3,카페/패스트푸드,경기도,부천시,2,26.11
202103,41,41190,3,한식,경기도,부천시,1,62.74
202103,41,41190,4,분식,경기도,부천시,5,1.6
202103,41,41190,4,일식,경기도,부천시,4,3
202103,41,41190,4,중식,경기도,부천시,3,7.6
202103,41,41190,4,카페/패스트푸드,경기도,부천시,2,23
202103,41,41190,4,한식,경기도,부천시,1,64.6
202103,41,41190,5,분식,경기도,부천시,5,0.79
202103,41,41190,5,일식,경기도,부천시,4,0.99
202103,41,41190,5,중식,경기도,부천시,3,9.47
202103,41,41190,5,카페/패스트푸드,경기도,부천시,2,27.81
202103,41,41190,5,한식,경기도,부천시,1,60.55
202103,41,41190,6,일식,경기도,부천시,4,0.63
202103,41,41190,6,중식,경기도,부천시,3,6.96
202103,41,41190,6,카페/패스트푸드,경기도,부천시,2,26.58
202103,41,41190,6,한식,경기도,부천시,1,65.82
202103,41,41190,7,중식,경기도,부천시,3,5.26
202103,41,41190,7,카페/패스트푸드,경기도,부천시,2,26.32
202103,41,41190,7,한식,경기도,부천시,1,68.42
202103,41,41210,1,일식,경기도,광명시,2,16
202103,41,41210,1,한식,경기도,광명시,1,84
202103,41,41210,2,일식,경기도,광명시,2,6.67
202103,41,41210,2,한식,경기도,광명시,1,93.33
202103,41,41210,3,일식,경기도,광명시,2,36.36
202103,41,41210,3,한식,경기도,광명시,1,63.64
202103,41,41210,4,일식,경기도,광명시,2,4.76
202103,41,41210,4,한식,경기도,광명시,1,95.24
202103,41,41210,5,일식,경기도,광명시,2,7.14
202103,41,41210,5,한식,경기도,광명시,1,92.86
202103,41,41210,7,일식,경기도,광명시,1,75
202103,41,41210,7,한식,경기도,광명시,2,25
202103,41,41220,1,분식,경기도,평택시,5,1.07
202103,41,41220,1,일식,경기도,평택시,4,2.25
202103,41,41220,1,중식,경기도,평택시,3,6.73
202103,41,41220,1,카페/패스트푸드,경기도,평택시,2,14.23
202103,41,41220,1,한식,경기도,평택시,1,75.11
202103,41,41220,2,분식,경기도,평택시,5,0.99
202103,41,41220,2,일식,경기도,평택시,4,1.7
202103,41,41220,2,중식,경기도,평택시,3,6.08
202103,41,41220,2,카페/패스트푸드,경기도,평택시,2,14.91
202103,41,41220,2,한식,경기도,평택시,1,75.88
202103,41,41220,3,분식,경기도,평택시,5,0.97
202103,41,41220,3,일식,경기도,평택시,4,2.19
202103,41,41220,3,중식,경기도,평택시,3,6.3
202103,41,41220,3,카페/패스트푸드,경기도,평택시,2,14.29
202103,41,41220,3,한식,경기도,평택시,1,75.61
202103,41,41220,4,분식,경기도,평택시,5,1
202103,41,41220,4,일식,경기도,평택시,4,1.4
202103,41,41220,4,중식,경기도,평택시,3,6.47
202103,41,41220,4,카페/패스트푸드,경기도,평택시,2,14.67
202103,41,41220,4,한식,경기도,평택시,1,75.85
202103,41,41220,5,분식,경기도,평택시,5,0.95
202103,41,41220,5,일식,경기도,평택시,4,1.88
202103,41,41220,5,중식,경기도,평택시,3,6.33
202103,41,41220,5,카페/패스트푸드,경기도,평택시,2,15.15
202103,41,41220,5,한식,경기도,평택시,1,75.14
202103,41,41220,6,분식,경기도,평택시,5,1.12
202103,41,41220,6,일식,경기도,평택시,4,1.75
202103,41,41220,6,중식,경기도,평택시,3,5.43
202103,41,41220,6,카페/패스트푸드,경기도,평택시,2,17.92
202103,41,41220,6,한식,경기도,평택시,1,72.9
202103,41,41220,7,양식,경기도,평택시,4,1.65
202103,41,41220,7,일식,경기도,평택시,5,1.05
202103,41,41220,7,중식,경기도,평택시,3,3.83
202103,41,41220,7,카페/패스트푸드,경기도,평택시,1,59.98
202103,41,41220,7,한식,경기도,평택시,2,32.55
202103,41,41273,1,한식,경기도,안산시 단원구,1,100
202103,41,41273,2,한식,경기도,안산시 단원구,1,100
202103,41,41273,3,한식,경기도,안산시 단원구,1,100
202103,41,41273,4,한식,경기도,안산시 단원구,1,100
202103,41,41273,5,한식,경기도,안산시 단원구,1,100
202103,41,41273,6,한식,경기도,안산시 단원구,1,100
202103,41,41281,1,중식,경기도,고양시 덕양구,1,100
202103,41,41281,2,중식,경기도,고양시 덕양구,1,57.14
202103,41,41281,2,한식,경기도,고양시 덕양구,2,42.86
202103,41,41281,3,중식,경기도,고양시 덕양구,1,50
202103,41,41281,3,한식,경기도,고양시 덕양구,2,50
202103,41,41281,4,중식,경기도,고양시 덕양구,1,100
202103,41,41281,5,중식,경기도,고양시 덕양구,1,76.47
202103,41,41281,5,한식,경기도,고양시 덕양구,2,23.53
202103,41,41281,6,중식,경기도,고양시 덕양구,1,71.43
202103,41,41281,6,한식,경기도,고양시 덕양구,2,28.57
202103,41,41310,1,일식,경기도,구리시,3,11.25
202103,41,41310,1,중식,경기도,구리시,2,21.25
202103,41,41310,1,한식,경기도,구리시,1,67.5
202103,41,41310,2,동남아,경기도,구리시,2,18.63
202103,41,41310,2,일식,경기도,구리시,3,6.86
202103,41,41310,2,카페/패스트푸드,경기도,구리시,4,4.9
202103,41,41310,2,한식,경기도,구리시,1,69.61
202103,41,41310,3,동남아,경기도,구리시,4,6.52
202103,41,41310,3,일식,경기도,구리시,3,8.7
202103,41,41310,3,중식,경기도,구리시,2,26.09
202103,41,41310,3,카페/패스트푸드,경기도,구리시,5,1.09
202103,41,41310,3,한식,경기도,구리시,1,57.61
202103,41,41310,4,동남아,경기도,구리시,5,3.03
202103,41,41310,4,일식,경기도,구리시,2,13.64
202103,41,41310,4,중식,경기도,구리시,3,13.64
202103,41,41310,4,카페/패스트푸드,경기도,구리시,4,6.06
202103,41,41310,4,한식,경기도,구리시,1,63.64
202103,41,41310,5,동남아,경기도,구리시,3,5.8
202103,41,41310,5,일식,경기도,구리시,2,11.59
202103,41,41310,5,중식,경기도,구리시,4,4.35
202103,41,41310,5,한식,경기도,구리시,1,78.26
202103,41,41310,6,일식,경기도,구리시,3,4.55
202103,41,41310,6,중식,경기도,구리시,2,9.09
202103,41,41310,6,한식,경기도,구리시,1,86.36
202103,41,41360,1,양식,경기도,남양주시,2,0.38
202103,41,41360,1,한식,경기도,남양주시,1,99.62
202103,41,41360,2,한식,경기도,남양주시,1,100
202103,41,41360,3,양식,경기도,남양주시,2,0.86
202103,41,41360,3,한식,경기도,남양주시,1,99.14
202103,41,41360,4,양식,경기도,남양주시,2,0.77
202103,41,41360,4,한식,경기도,남양주시,1,99.23
202103,41,41360,5,한식,경기도,남양주시,1,100
202103,41,41360,6,양식,경기도,남양주시,1,57.14
202103,41,41360,6,한식,경기도,남양주시,2,42.86
202103,41,41370,1,분식,경기도,오산시,1,62.5
202103,41,41370,1,카페/패스트푸드,경기도,오산시,2,37.5
202103,41,41370,2,분식,경기도,오산시,1,50
202103,41,41370,2,카페/패스트푸드,경기도,오산시,2,50
202103,41,41370,3,분식,경기도,오산시,1,78.57
202103,41,41370,3,카페/패스트푸드,경기도,오산시,2,21.43
202103,41,41370,4,분식,경기도,오산시,1,54.55
202103,41,41370,4,카페/패스트푸드,경기도,오산시,2,45.45
202103,41,41370,5,분식,경기도,오산시,1,80
202103,41,41370,5,카페/패스트푸드,경기도,오산시,2,20
202103,41,41370,6,분식,경기도,오산시,1,62.5
202103,41,41370,6,카페/패스트푸드,경기도,오산시,2,37.5
202103,41,41390,1,한식,경기도,시흥시,1,100
202103,41,41390,2,중식,경기도,시흥시,2,40
202103,41,41390,2,한식,경기도,시흥시,1,60
202103,41,41390,3,중식,경기도,시흥시,2,33.33
202103,41,41390,3,카페/패스트푸드,경기도,시흥시,3,13.89
202103,41,41390,3,한식,경기도,시흥시,1,52.78
202103,41,41390,4,양식,경기도,시흥시,3,3.03
202103,41,41390,4,중식,경기도,시흥시,2,27.27
202103,41,41390,4,한식,경기도,시흥시,1,69.7
202103,41,41390,5,한식,경기도,시흥시,1,100
202103,41,41390,6,중식,경기도,시흥시,1,50
202103,41,41390,6,한식,경기도,시흥시,2,50
202103,41,41450,1,분식,경기도,하남시,2,1.38
202103,41,41450,1,한식,경기도,하남시,1,98.62
202103,41,41450,2,분식,경기도,하남시,2,3.75
202103,41,41450,2,한식,경기도,하남시,1,96.25
202103,41,41450,3,분식,경기도,하남시,2,2.08
202103,41,41450,3,한식,경기도,하남시,1,97.92
202103,41,41450,4,분식,경기도,하남시,2,3.9
202103,41,41450,4,한식,경기도,하남시,1,96.1
202103,41,41450,5,분식,경기도,하남시,2,1.41
202103,41,41450,5,한식,경기도,하남시,1,98.59
202103,41,41450,6,분식,경기도,하남시,2,3.08
202103,41,41450,6,한식,경기도,하남시,1,96.92
202103,41,41461,1,중식,경기도,용인시 처인구,3,5.99
202103,41,41461,1,카페/패스트푸드,경기도,용인시 처인구,2,23.57
202103,41,41461,1,한식,경기도,용인시 처인구,1,70.44
202103,41,41461,2,분식,경기도,용인시 처인구,4,1.08
202103,41,41461,2,중식,경기도,용인시 처인구,3,5.31
202103,41,41461,2,카페/패스트푸드,경기도,용인시 처인구,2,23.75
202103,41,41461,2,한식,경기도,용인시 처인구,1,69.85
202103,41,41461,3,분식,경기도,용인시 처인구,4,0.3
202103,41,41461,3,중식,경기도,용인시 처인구,3,5.88
202103,41,41461,3,카페/패스트푸드,경기도,용인시 처인구,2,26.77
202103,41,41461,3,한식,경기도,용인시 처인구,1,67.04
202103,41,41461,4,분식,경기도,용인시 처인구,4,0.41
202103,41,41461,4,중식,경기도,용인시 처인구,3,6.06
202103,41,41461,4,카페/패스트푸드,경기도,용인시 처인구,2,22.45
202103,41,41461,4,한식,경기도,용인시 처인구,1,71.07
202103,41,41461,5,분식,경기도,용인시 처인구,4,0.94
202103,41,41461,5,중식,경기도,용인시 처인구,3,7.28
202103,41,41461,5,카페/패스트푸드,경기도,용인시 처인구,2,27.49
202103,41,41461,5,한식,경기도,용인시 처인구,1,64.29
202103,41,41461,6,분식,경기도,용인시 처인구,4,0.75
202103,41,41461,6,중식,경기도,용인시 처인구,3,9.38
202103,41,41461,6,카페/패스트푸드,경기도,용인시 처인구,2,24.39
202103,41,41461,6,한식,경기도,용인시 처인구,1,65.48
202103,41,41461,7,중식,경기도,용인시 처인구,2,31.71
202103,41,41461,7,카페/패스트푸드,경기도,용인시 처인구,3,17.07
202103,41,41461,7,한식,경기도,용인시 처인구,1,51.22
202103,41,41463,1,중식,경기도,용인시 기흥구,4,3.15
202103,41,41463,1,카페/패스트푸드,경기도,용인시 기흥구,3,19.57
202103,41,41463,1,편의점,경기도,용인시 기흥구,2,22.8
202103,41,41463,1,한식,경기도,용인시 기흥구,1,54.48
202103,41,41463,2,중식,경기도,용인시 기흥구,4,3.42
202103,41,41463,2,카페/패스트푸드,경기도,용인시 기흥구,3,16.9
202103,41,41463,2,편의점,경기도,용인시 기흥구,2,25.46
202103,41,41463,2,한식,경기도,용인시 기흥구,1,54.22
202103,41,41463,3,중식,경기도,용인시 기흥구,4,5.44
202103,41,41463,3,카페/패스트푸드,경기도,용인시 기흥구,3,16.71
202103,41,41463,3,편의점,경기도,용인시 기흥구,2,28.04
202103,41,41463,3,한식,경기도,용인시 기흥구,1,49.81
202103,41,41463,4,중식,경기도,용인시 기흥구,4,3.98
202103,41,41463,4,카페/패스트푸드,경기도,용인시 기흥구,3,16.6
202103,41,41463,4,편의점,경기도,용인시 기흥구,2,27.27
202103,41,41463,4,한식,경기도,용인시 기흥구,1,52.14
202103,41,41463,5,중식,경기도,용인시 기흥구,4,4.03
202103,41,41463,5,카페/패스트푸드,경기도,용인시 기흥구,3,18.01
202103,41,41463,5,편의점,경기도,용인시 기흥구,2,24.51
202103,41,41463,5,한식,경기도,용인시 기흥구,1,53.45
202103,41,41463,6,중식,경기도,용인시 기흥구,4,9.22
202103,41,41463,6,카페/패스트푸드,경기도,용인시 기흥구,3,17.88
202103,41,41463,6,편의점,경기도,용인시 기흥구,2,35.47
202103,41,41463,6,한식,경기도,용인시 기흥구,1,37.43
202103,41,41463,7,중식,경기도,용인시 기흥구,2,33.33
202103,41,41463,7,한식,경기도,용인시 기흥구,1,66.67
202103,41,41465,1,분식,경기도,용인시 수지구,2,6.98
202103,41,41465,1,카페/패스트푸드,경기도,용인시 수지구,1,90.7
202103,41,41465,1,한식,경기도,용인시 수지구,3,2.33
202103,41,41465,2,분식,경기도,용인시 수지구,2,13.16
202103,41,41465,2,카페/패스트푸드,경기도,용인시 수지구,1,86.84
202103,41,41465,3,분식,경기도,용인시 수지구,2,11.9
202103,41,41465,3,카페/패스트푸드,경기도,용인시 수지구,1,88.1
202103,41,41465,4,분식,경기도,용인시 수지구,2,12.12
